game_id,date,away_team,away_team_seo,away_score,home_team,home_team_seo,home_score,total_points,home_win
6501627,2025-11-21,Charleston So.,charleston-so,77,East Carolina,east-carolina,65,142,False
6502338,2025-11-21,Erskine,erskine,57,Wofford,wofford,81,138,True
6502958,2025-11-21,UAlbany,albany-ny,63,Siena,siena,73,136,True
6503022,2025-11-21,Morehead St.,morehead-st,62,ETSU,east-tenn-st,77,139,True
6502492,2025-11-21,Northwestern,northwestern,78,Virginia,virginia,83,161,True
6501980,2025-11-21,Iona,iona,75,Akron,akron,96,171,True
6501757,2025-11-21,Columbia,columbia,82,Lehigh,lehigh,67,149,False
6505519,2025-11-21,Southern U.,southern-u,66,San Jose St.,san-jose-st,80,146,True
6502767,2025-11-21,Nobel,west-all-stars,48,Utah Tech,utah-tech,96,144,True
6503307,2025-11-21,Arkansas St.,arkansas-st,69,SMU,smu,100,169,True
6500996,2025-11-21,SFA,stephen-f-austin,63,Pepperdine,pepperdine,60,123,False
6503273,2025-11-21,Hampton,hampton,60,Norfolk St.,norfolk-st,62,122,True
6533939,2025-11-21,Mississippi St.,mississippi-st,78,New Mexico,new-mexico,80,158,True
6501903,2025-11-21,Buena Vista,buena-vista,52,Drake,drake,98,150,True
6503883,2025-11-21,South Alabama,south-ala,72,UAB,uab,80,152,True
6505143,2025-11-21,Northern Colo.,northern-colo,72,St. Thomas (MN),st-thomas-mn,73,145,True
6533147,2025-11-21,Evansville,evansville,73,Oregon St.,oregon-st,69,142,False
6502068,2025-11-21,Little Rock,ualr,56,Texas St.,texas-st,65,121,True
6505641,2025-11-21,Fisk,fisk,49,Belmont,belmont,96,145,True
6503541,2025-11-21,Georgia St.,georgia-st,58,South Dakota St.,south-dakota-st,105,163,True
6506270,2025-11-21,Omaha,neb-omaha,73,LSU,lsu,99,172,True
6505960,2025-11-21,Manhattan,manhattan,68,Texas A&M,texas-am,109,177,True
6505321,2025-11-21,Austin Peay,austin-peay,75,Tulsa,tulsa,84,159,True
6504660,2025-11-21,Presbyterian,presbyterian,46,UCLA,ucla,86,132,True
6504840,2025-11-21,Seattle U,seattle,77,Stanford,stanford,69,146,False
6502360,2025-11-21,SIUE,siu-edwardsville,63,Air Force,air-force,77,140,True
6503843,2025-11-21,Louisiana,la-lafayette,43,Santa Clara,santa-clara,80,123,True
6504270,2025-11-21,Holy Cross,holy-cross,66,Sacred Heart,sacred-heart,79,145,True
6501283,2025-11-21,Cal St. Fullerton,cal-st-fullerton,85,Portland,portland,103,188,True
6531448,2025-11-21,Merrimack,merrimack,45,Florida,florida,80,125,True
6501494,2025-11-21,Northwestern St.,northwestern-st,72,Grand Canyon,grand-canyon,85,157,True
6502810,2025-11-21,Denver,denver,83,Colorado St.,colorado-st,81,164,False
6533936,2025-11-21,Wake Forest,wake-forest,69,Memphis,memphis,68,137,False
6503763,2025-11-21,New Orleans,new-orleans,76,Fresno St.,fresno-st,85,161,True
6503909,2025-11-21,UC Riverside,uc-riverside,85,San Diego,san-diego,71,156,False
6505266,2025-11-21,Samford,samford,72,New Mexico St.,new-mexico-st,81,153,True
6505636,2025-11-21,Georgia,georgia,78,Xavier,xavier,77,155,False
6533935,2025-11-21,Texas Tech,texas-tech,56,Purdue,purdue,86,142,True
6533940,2025-11-21,Kansas St.,kansas-st,85,Nebraska,nebraska,86,171,True
6501464,2025-11-21,Grambling,grambling,59,California Baptist,california-baptist,72,131,True
6501673,2025-11-21,Montana St.,montana-st,78,Long Beach St.,long-beach-st,72,150,False
6502721,2025-11-21,Sacramento St.,sacramento-st,67,California,california,91,158,True
6504576,2025-11-21,Purdue Fort Wayne,ipfw,60,Saint Louis,saint-louis,91,151,True
6503229,2025-11-20,Chicago St.,chicago-st,54,Iowa,iowa,93,147,True
6505602,2025-11-20,Ohio Wesleyan,ohio-wesleyan,47,Wright St.,wright-st,100,147,True
6505348,2025-11-20,UNC Greensboro,unc-greensboro,94,Queens (NC),queens-nc,101,195,True
6501527,2025-11-20,Saint Joseph's,saint-josephs,85,UNLV,unlv,99,184,True
6503119,2025-11-20,Mississippi St.,mississippi-st,77,Kansas St.,kansas-st,98,175,True
6502576,2025-11-20,Rider,rider,45,Houston,houston,91,136,True
6505932,2025-11-20,Wake Forest,wake-forest,83,Texas Tech,texas-tech,84,167,True
6530222,2025-11-20,Oral Roberts,oral-roberts,71,Oklahoma,oklahoma,95,166,True
6529488,2025-11-20,Central Ark.,central-ark,56,North Texas,north-texas,74,130,True
6503434,2025-11-20,Cal Poly,cal-poly,92,Utah,utah,85,177,False
6505124,2025-11-20,South Dakota,south-dakota,68,Missouri,missouri,102,170,True
6502937,2025-11-20,Rockford,rockford,48,Illinois St.,illinois-st,93,141,True
6502096,2025-11-20,Western Mich.,western-mich,58,Ohio St.,ohio-st,91,149,True
6501938,2025-11-20,Tarleton St.,tarleton-st,90,Rice,rice,74,164,False
6533637,2025-11-20,Pacific,pacific,59,Fla. Atlantic,fla-atlantic,82,141,True
6506204,2025-11-20,Mercyhurst,mercyhurst,71,Miami (OH),miami-oh,76,147,True
6505740,2025-11-20,Nebraska,nebraska,84,New Mexico,new-mexico,72,156,False
6503075,2025-11-20,Biblical Stud. (TX),biblical-stud-tx,67,Houston Christian,houston-christian,85,152,True
6503425,2025-11-20,Troy,troy,106,Southern California,southern-california,107,213,True
6501269,2025-11-20,LIU,long-island,53,Fordham,fordham,69,122,True
6501188,2025-11-20,Brown,brown,70,Stony Brook,stony-brook,80,150,True
6531861,2025-11-20,Robert Morris,robert-morris,61,St. Bonaventure,st-bonaventure,75,136,True
6503066,2025-11-20,Kean,kean,64,Delaware St.,delaware-st,66,130,True
6502916,2025-11-20,Colgate,colgate,94,Cornell,cornell,95,189,True
6502394,2025-11-20,Texas Southern,texas-southern,74,Vanderbilt,vanderbilt,109,183,True
6502327,2025-11-20,Northeastern,northeastern,57,Princeton,princeton,70,127,True
6505178,2025-11-20,Tennessee St.,tennessee-st,60,Tennessee,tennessee,89,149,True
6504220,2025-11-20,Elon,elon,72,Miami (FL),miami-fl,99,171,True
6505565,2025-11-20,Montana St.,montana-st,92,Nobel,west-all-stars,55,147,False
6503986,2025-11-20,Pittsburgh,pittsburgh,67,UCF,ucf,77,144,True
6502237,2025-11-20,Memphis,memphis,71,Purdue,purdue,80,151,True
6501038,2025-11-20,Lindenwood,lindenwood-mo,53,Indiana,indiana,73,126,True
6505829,2025-11-20,Ark.-Pine Bluff,ark-pine-bluff,70,Marshall,marshall,98,168,True
6501888,2025-11-20,High Point,high-point,90,UIC,ill-chicago,80,170,False
6502161,2025-11-20,UIW,uiw,87,Southern Ind.,southern-ind,81,168,False
6501369,2025-11-20,Northern Ky.,northern-ky,90,Central Mich.,central-mich,66,156,False
6503618,2025-11-20,Bucknell,bucknell,49,St. John's (NY),st-johns-ny,97,146,True
6502335,2025-11-19,North Florida,north-florida,78,Wofford,wofford,86,164,True
6503755,2025-11-19,VMI,vmi,54,Richmond,richmond,87,141,True
6502850,2025-11-19,Louisiana Tech,louisiana-tech,51,Indiana St.,indiana-st,60,111,True
6503839,2025-11-19,St. Thomas (TX),st-thomas-tx,83,UTEP,utep,84,167,True
6504702,2025-11-19,William & Mary,william-mary,82,Bowling Green,bowling-green,74,156,False
6505639,2025-11-19,Lipscomb,lipscomb,68,Belmont,belmont,75,143,True
6505701,2025-11-19,South Alabama,south-ala,71,Jacksonville St.,jacksonville-st,65,136,False
6504766,2025-11-19,Chattanooga,chattanooga,78,South Carolina St.,south-carolina-st,66,144,False
6505011,2025-11-19,Villanova,villanova,70,La Salle,la-salle,55,125,False
6506132,2025-11-19,Wyoming,wyoming,70,Sam Houston,sam-houston-st,78,148,True
6504939,2025-11-19,Arkansas St.,arkansas-st,72,Saint Mary's (CA),st-marys-ca,85,157,True
6504607,2025-11-19,Campbell,campbell,85,Weber St.,weber-st,91,176,True
6502728,2025-11-19,Evergreen St.,evergreen-state,61,Portland St.,portland-st,90,151,True
6506073,2025-11-19,Alabama,alabama,90,Illinois,illinois,86,176,False
6504473,2025-11-19,Jackson St.,jackson-st,66,Auburn,auburn,112,178,True
6503744,2025-11-19,UMass Lowell,umass-lowell,77,Bradley,bradley,87,164,True
6503168,2025-11-19,North Dakota,north-dakota,60,Creighton,creighton,75,135,True
6502875,2025-11-19,Tiffin,tiffin,50,Eastern Ill.,eastern-ill,62,112,True
6505406,2025-11-19,Dallas Christian,dallas-christian,44,East Texas A&M,tex-am-commerce,115,159,True
6505571,2025-11-19,Howard,howard,60,Stetson,stetson,64,124,True
6503917,2025-11-19,UNC Asheville,unc-asheville,73,Western Caro.,western-caro,80,153,True
6503956,2025-11-19,South Fla.,south-fla,95,Oklahoma St.,oklahoma-st,103,198,True
6502274,2025-11-19,Dayton,dayton,77,Marquette,marquette,71,148,False
6506251,2025-11-19,Maine,maine,65,Merrimack,merrimack,72,137,True
6504027,2025-11-19,UC Irvine,uc-irvine,72,Utah Valley,utah-valley,79,151,True
6501672,2025-11-19,Nobel,west-all-stars,54,Long Beach St.,long-beach-st,87,141,True
6505972,2025-11-19,Jamestown,jamestown,67,North Dakota St.,north-dakota-st,82,149,True
6533272,2025-11-19,Concordia (NE),concordia-ne,80,Omaha,neb-omaha,96,176,True
6505220,2025-11-19,Southern Utah,southern-utah,74,Washington St.,washington-st,98,172,True
6531257,2025-11-19,CCNY,ccny,52,Quinnipiac,quinnipiac,112,164,True
6505464,2025-11-19,Kansas City,umkc,45,TCU,tcu,81,126,True
6531169,2025-11-19,FGCU,fgcu,77,Samford,samford,62,139,False
6506078,2025-11-19,North Greenville,north-greenville,57,The Citadel,citadel,70,127,True
6501912,2025-11-19,Youngstown St.,youngstown-st,75,Toledo,toledo,92,167,True
6502043,2025-11-19,Mount St. Mary's,mt-st-marys,90,Maryland,maryland,95,185,True
6501152,2025-11-19,Harvard,harvard,80,Penn St.,penn-st,84,164,True
6501707,2025-11-19,UMBC,umbc,52,George Washington,george-washington,89,141,True
6501503,2025-11-19,Bellarmine,bellarmine,79,Notre Dame,notre-dame,86,165,True
6501411,2025-11-19,Bethune-Cookman,bethune-cookman,76,Ohio,ohio,73,149,False
6501315,2025-11-19,Bryant,bryant,61,Virginia Tech,virginia-tech,78,139,True
6501254,2025-11-19,Tennessee Tech,tennessee-tech,88,USC Upstate,usc-upstate,84,172,False
6501198,2025-11-19,Arizona,arizona,71,UConn,uconn,67,138,False
6504640,2025-11-19,Ohio Christian,ohio-christian,44,Furman,furman,79,123,True
6502292,2025-11-19,Middle Tenn.,middle-tenn,61,Michigan,michigan,86,147,True
6529199,2025-11-19,Loyola Maryland,loyola-maryland,78,Duquesne,duquesne,92,170,True
6504051,2025-11-19,Misericordia,misericordia,58,Binghamton,binghamton,69,127,True
6501343,2025-11-19,Alabama St.,alabama-st,64,Air Force,air-force,66,130,True
6506094,2025-11-19,William Carey,william-carey,45,Southeastern La.,southeastern-la,71,116,True
6504491,2025-11-19,Valparaiso,valparaiso,90,Cleveland St.,cleveland-st,75,165,False
6502879,2025-11-19,Hofstra,hofstra,76,Temple,temple,81,157,True
6504690,2025-11-18,Montana,montana,81,Texas A&M,texas-am,86,167,True
6501590,2025-11-18,East Carolina,east-carolina,60,UNCW,unc-wilmington,85,145,True
6501463,2025-11-18,UC Riverside,uc-riverside,57,California Baptist,california-baptist,80,137,True
6505837,2025-11-18,UC Davis,uc-davis,75,Nevada,nevada,71,146,False
6505264,2025-11-18,Northwestern St.,northwestern-st,64,San Francisco,san-francisco,84,148,True
6503842,2025-11-18,Louisiana,la-lafayette,66,Stanford,stanford,93,159,True
6503262,2025-11-18,Troy,troy,108,San Diego St.,san-diego-st,107,215,False
6503213,2025-11-18,Presbyterian,presbyterian,57,California,california,67,124,True
6500995,2025-11-18,New Orleans,new-orleans,79,Pepperdine,pepperdine,90,169,True
6530291,2025-11-18,Grambling,grambling,68,San Diego,san-diego,78,146,True
6502247,2025-11-18,Bethel (TN),bethel-tn,67,Western Ky.,western-ky,97,164,True
6505772,2025-11-18,SFA,stephen-f-austin,78,Fresno St.,fresno-st,80,158,True
6504687,2025-11-18,Monmouth,monmouth,73,Syracuse,syracuse,78,151,True
6503433,2025-11-18,Purdue Fort Wayne,ipfw,77,Utah,utah,85,162,True
6502861,2025-11-18,Rider,rider,65,Texas,texas,99,164,True
6501625,2025-11-18,Wichita St.,wichita-st,59,Boise St.,boise-st,62,121,True
6501203,2025-11-18,Army West Point,army,73,Cornell,cornell,86,159,True
6502720,2025-11-18,Sacramento St.,sacramento-st,48,UCLA,ucla,79,127,True
6501515,2025-11-18,Kansas,kansas,66,Duke,duke,78,144,True
6505363,2025-11-18,Southern U.,southern-u,93,Washington,washington,99,192,True
6503228,2025-11-18,Southeast Mo. St.,southeast-mo-st,70,Iowa,iowa,99,169,True
6504126,2025-11-18,Haskell,haskell,64,Oral Roberts,oral-roberts,84,148,True
6501972,2025-11-18,William Carey,william-carey,59,Southern Miss.,southern-miss,82,141,True
6501333,2025-11-18,Little Rock,ualr,68,Murray St.,murray-st,89,157,True
6502437,2025-11-18,Abilene Christian,abilene-christian,49,Texas St.,texas-st,63,112,True
6502551,2025-11-18,NIU,northern-ill,57,UNI,uni,70,127,True
6502824,2025-11-18,Embry-Riddle (AZ),embry-riddle-az,79,Northern Ariz.,northern-ariz,108,187,True
6504097,2025-11-18,Winthrop,winthrop,83,Arkansas,arkansas,84,167,True
6503306,2025-11-18,Ark.-Pine Bluff,ark-pine-bluff,60,SMU,smu,106,166,True
6504340,2025-11-18,Alcorn,alcorn,81,LSU,lsu,107,188,True
6504509,2025-11-18,Austin Peay,austin-peay,65,Ole Miss,ole-miss,72,137,True
6504795,2025-11-18,Chicago St.,chicago-st,54,Minnesota,minnesota,66,120,True
6505283,2025-11-18,UT Arlington,texas-arlington,84,Evansville,evansville,76,160,False
6505743,2025-11-18,Gardner-Webb,gardner-webb,62,DePaul,depaul,93,155,True
6501009,2025-11-18,Idaho St.,idaho-st,55,Santa Clara,santa-clara,64,119,True
6501064,2025-11-18,Rhode Island,rhode-island,86,Yale,yale,77,163,False
6501979,2025-11-18,Princeton,princeton,69,Iona,iona,89,158,True
6503094,2025-11-18,New Hampshire,new-hampshire,66,Providence,providence,98,164,True
6504074,2025-11-18,Towson,towson,75,James Madison,james-madison,81,156,True
6506032,2025-11-18,Fort Lauderdale,fort-lauderdale,80,FIU,fiu,104,184,True
6503558,2025-11-18,Hampton,hampton,52,Boston College,boston-college,63,115,True
6504189,2025-11-18,NJIT,njit,43,Drexel,drexel,75,118,True
6504315,2025-11-18,Saint Peter's,st-peters,70,Delaware,delaware,81,151,True
6504451,2025-11-18,Radford,radford,58,South Carolina,south-carolina,87,145,True
6504813,2025-11-18,Old Dominion,old-dominion,69,Xavier,xavier,99,168,True
6531396,2025-11-18,UMES,md-east-shore,83,Longwood,longwood,82,165,False
6506052,2025-11-18,Saint Francis,st-francis-pa,62,Lehigh,lehigh,79,141,True
6506289,2025-11-18,Saint Elizabeth,st-elizabeth,58,FDU,fdu,100,158,True
6529578,2025-11-18,Me.-Augusta,me-augusta,68,Dartmouth,dartmouth,113,181,True
6533125,2025-11-18,Cheyney,cheyney,70,Delaware St.,delaware-st,88,158,True
6533492,2025-11-18,Eastern Ky.,eastern-ky,78,Kent St.,kent-st,93,171,True
6502998,2025-11-18,Navy,navy,61,North Carolina,north-carolina,73,134,True
6501316,2025-11-18,Toccoa Falls,toccoa-falls,67,N.C. Central,nc-central,123,190,True
6503250,2025-11-18,American,american,71,Rutgers,rutgers,80,151,True
6502692,2025-11-18,Michigan St.,michigan-st,83,Kentucky,kentucky,66,149,False
6501859,2025-11-18,Eastern Mich.,eastern-mich,72,Detroit Mercy,detroit,62,134,False
6501836,2025-11-18,New Haven,new-haven,45,Seton Hall,seton-hall,68,113,True
6501778,2025-11-18,IU Indy,iu-indy,91,Charleston So.,charleston-so,103,194,True
6501756,2025-11-18,Boston U.,boston-u,49,Columbia,columbia,54,103,True
6502359,2025-11-18,UT Martin,ut-martin,73,Florida St.,florida-st,87,160,True
6506143,2025-11-18,Paul Smiths,paul-smith,57,UAlbany,albany-ny,106,163,True
6501385,2025-11-18,N.C. A&T,nc-at,79,Morgan St.,morgan-st,73,152,False
6501697,2025-11-18,Vermont,vermont,90,Buffalo,buffalo,94,184,True
6532259,2025-11-18,Southwestern Christ.,southwestern-christian,70,UTSA,utsa,103,173,True
6501100,2025-11-18,Central Penn,central-penn,62,Coppin St.,coppin-st,103,165,True
6504184,2025-11-18,Ga. Southern,ga-southern,66,Georgia Tech,georgia-tech,68,134,True
6501228,2025-11-18,Holy Cross,holy-cross,49,Brown,brown,68,117,True
6502462,2025-11-18,Jacksonville,jacksonville,57,George Mason,george-mason,79,136,True
6505552,2025-11-17,West Ga.,west-ga,61,Tennessee Tech,tennessee-tech,59,120,False
6530170,2025-11-17,S'western Adventist,southwest-adventist,53,UTRGV,utrgv,110,163,True
6503615,2025-11-17,Bucknell,bucknell,50,Pittsburgh,pittsburgh,84,134,True
6503895,2025-11-17,Lamar University,lamar,79,ULM,la-monroe,66,145,False
6503875,2025-11-17,Rhodes,rhodes,56,UAB,uab,112,168,True
6533650,2025-11-17,Coastal Ga.,coastal-ga,63,Fla. Atlantic,fla-atlantic,92,155,True
6501567,2025-11-17,Canisius,canisius,50,High Point,high-point,93,143,True
6503609,2025-11-17,Oregon St.,oregon-st,75,Oregon,oregon,87,162,True
6501902,2025-11-17,Drake,drake,71,Col. of Charleston,col-of-charleston,62,133,False
6501179,2025-11-17,Southern Utah,southern-utah,50,Gonzaga,gonzaga,122,172,True
6504788,2025-11-17,Peru St.,peru-st,46,South Dakota St.,south-dakota-st,94,140,True
6505123,2025-11-17,Prairie View,prairie-view,73,Missouri,missouri,91,164,True
6505971,2025-11-17,Southern Ill.,southern-ill,85,North Dakota St.,north-dakota-st,92,177,True
6505177,2025-11-17,Rice,rice,66,Tennessee,tennessee,91,157,True
6529625,2025-11-17,Coe,coe,63,Western Ill.,western-ill,74,137,True
6501342,2025-11-17,Alabama St.,alabama-st,66,Colorado,colorado,94,160,True
6504395,2025-11-17,Stonehill,stonehill,57,Iowa St.,iowa-st,96,153,True
6502293,2025-11-17,CarolinaU,piedmont-intl,46,Liberty,liberty,98,144,True
6503540,2025-11-17,Georgia St.,georgia-st,62,Arizona St.,arizona-st,75,137,True
6502008,2025-11-17,CSU Bakersfield,bakersfield,80,Portland St.,portland-st,93,173,True
6502924,2025-11-17,North Ala.,north-ala,61,Clemson,clemson,81,142,True
6505518,2025-11-17,Bethesda (CA),bethesda-christian,56,San Jose St.,san-jose-st,110,166,True
6502608,2025-11-17,Lafayette,lafayette,59,West Virginia,west-virginia,81,140,True
6505295,2025-11-17,Niagara,niagara,68,Le Moyne,le-moyne,74,142,True
6503650,2025-11-17,VCU,vcu,79,NC State,north-carolina-st,85,164,True
6505989,2025-11-17,Eastern Ore.,eastern-ore,73,Eastern Wash.,eastern-wash,91,164,True
6502915,2025-11-17,Colgate,colgate,72,Siena,siena,69,141,False
6501526,2025-11-17,Saint Joseph's,saint-josephs,74,Penn,penn,83,157,True
6502953,2025-11-17,SIUE,siu-edwardsville,69,Wisconsin,wisconsin,94,163,True
6501930,2025-11-17,Angelo St.,angelo-st,54,Tarleton St.,tarleton-st,77,131,True
6532048,2025-11-17,Florida A&M,florida-am,57,Georgia,georgia,87,144,True
6503361,2025-11-17,Tulsa,tulsa,83,Kansas St.,kansas-st,84,167,True
6502294,2025-11-17,LMU (CA),loyola-marymount,78,UC Santa Barbara,uc-santa-barbara,74,152,False
6502133,2025-11-17,Oakland,oakland,83,UCF,ucf,87,170,True
6505618,2025-11-16,Cumberlands (KY),cumberlands-ky,73,Northern Ky.,northern-ky,101,174,True
6505108,2025-11-16,South Fla.,south-fla,108,Kennesaw St.,kennesaw-st,89,197,False
6504101,2025-11-16,Loyola Maryland,loyola-maryland,82,Fairfield,fairfield,85,167,True
6503955,2025-11-16,A&M-Corpus Christi,am-corpus-chris,69,Oklahoma St.,oklahoma-st,85,154,True
6503512,2025-11-16,Central Conn. St.,central-conn-st,77,Massachusetts,massachusetts,84,161,True
6502525,2025-11-16,UMass Lowell,umass-lowell,75,Wake Forest,wake-forest,109,184,True
6502097,2025-11-16,Western Mich.,western-mich,78,South Dakota,south-dakota,83,161,True
6501314,2025-11-16,Charlotte,charlotte,76,Virginia Tech,virginia-tech,84,160,True
6503376,2025-11-16,Bryant,bryant,50,Valparaiso,valparaiso,68,118,True
6502563,2025-11-16,Houston,houston,73,Auburn,auburn,72,145,False
6501151,2025-11-16,Harvard,harvard,56,Marist,marist,54,110,False
6501068,2025-11-16,Lindenwood,lindenwood-mo,65,Alabama A&M,alabama-am,74,139,True
6502154,2025-11-16,Loras,loras,74,Southern Ind.,southern-ind,91,165,True
6502209,2025-11-16,Manhattanville,manhattanville,62,Fordham,fordham,96,158,True
6502719,2025-11-16,Presbyterian,presbyterian,62,Sacramento St.,sacramento-st,64,126,True
6504417,2025-11-16,Colorado St.,colorado-st,80,Loyola Chicago,loyola-chicago,67,147,False
6506369,2025-11-16,Ky. Christian,ky-christian,51,Morehead St.,morehead-st,121,172,True
6503001,2025-11-16,UIW,uiw,61,Indiana,indiana,69,130,True
6502042,2025-11-16,Mount St. Mary's,mt-st-marys,55,Cincinnati,cincinnati,72,127,True
6501671,2025-11-16,Illinois St.,illinois-st,82,Long Beach St.,long-beach-st,80,162,False
6501737,2025-11-16,Akron,akron,79,Purdue,purdue,97,176,True
6502773,2025-11-16,Troy,troy,85,CSUN,cal-st-northridge,94,179,True
6504219,2025-11-16,Miami (FL),miami-fl,68,Florida,florida,82,150,True
6502246,2025-11-16,Tennessee St.,tennessee-st,82,Western Ky.,western-ky,95,177,True
6506319,2025-11-16,UNLV,unlv,92,Memphis,memphis,78,170,False
6504450,2025-11-16,Cleveland St.,cleveland-st,87,Radford,radford,82,169,False
6504792,2025-11-16,App State,appalachian-st,85,Dartmouth,dartmouth,77,162,False
6506252,2025-11-16,Quinnipiac,quinnipiac,70,Maine,maine,64,134,False
6503325,2025-11-16,Utah Tech,utah-tech,62,Hawaii,hawaii,68,130,True
6505194,2025-11-16,Wright St.,wright-st,72,Kent St.,kent-st,76,148,True
6505939,2025-11-16,Wagner,wagner,70,UMBC,umbc,71,141,True
6501502,2025-11-16,Notre Dame,notre-dame,63,Ohio St.,ohio-st,64,127,True
6529487,2025-11-16,Samford,samford,84,Central Ark.,central-ark,77,161,False
6503915,2025-11-16,Stetson,stetson,65,Western Caro.,western-caro,76,141,True
6503554,2025-11-16,Holy Cross,holy-cross,67,Hampton,hampton,61,128,False
6502389,2025-11-15,Ark.-Pine Bluff,ark-pine-bluff,75,Vanderbilt,vanderbilt,104,179,True
6502067,2025-11-15,Little Rock,ualr,68,Ball St.,ball-st,62,130,False
6531064,2025-11-15,New Hampshire,new-hampshire,44,George Mason,george-mason,61,105,True
6506440,2025-11-15,Mercer,mercer,69,Winthrop,winthrop,105,174,True
6502786,2025-11-15,UTSA,utsa,84,Denver,denver,79,163,False
6502902,2025-11-15,Boston College,boston-college,76,Temple,temple,71,147,False
6503305,2025-11-15,Butler,butler,85,SMU,smu,87,172,True
6503562,2025-11-15,UIC,ill-chicago,67,Chicago St.,chicago-st,63,130,False
6505347,2025-11-15,Austin Peay,austin-peay,69,UNC Greensboro,unc-greensboro,63,132,False
6504701,2025-11-15,William & Mary,william-mary,60,St. John's (NY),st-johns-ny,93,153,True
6505063,2025-11-15,Boyce,boyce,68,Purdue Fort Wayne,ipfw,118,186,True
6501268,2025-11-15,James Madison,james-madison,79,LIU,long-island,88,167,True
6502922,2025-11-15,Clemson,clemson,74,Georgetown,georgetown,79,153,True
6503342,2025-11-15,Ohio,ohio,81,Louisville,louisville,106,187,True
6501063,2025-11-15,Stony Brook,stony-brook,79,Yale,yale,86,165,True
6501553,2025-11-15,Vermont,vermont,85,Northeastern,northeastern,74,159,False
6501835,2025-11-15,Delaware St.,delaware-st,52,New Haven,new-haven,65,117,True
6501911,2025-11-15,Detroit Mercy,detroit,83,Toledo,toledo,90,173,True
6502187,2025-11-15,Chattanooga,chattanooga,73,FGCU,fgcu,91,164,True
6502459,2025-11-15,Jacksonville,jacksonville,69,VMI,vmi,67,136,False
6503013,2025-11-15,Penn St.,penn-st,83,La Salle,la-salle,69,152,False
6505031,2025-11-15,Cleveland St.,cleveland-st,95,Kent St.,kent-st,102,197,True
6505443,2025-11-15,Merrimack,merrimack,91,Boston U.,boston-u,79,170,False
6501150,2025-11-15,Harvard,harvard,75,Army West Point,army,52,127,False
6502860,2025-11-15,Kansas City,umkc,55,Texas,texas,71,126,True
6501384,2025-11-15,Morgan St.,morgan-st,72,Mercyhurst,mercyhurst,86,158,True
6502513,2025-11-15,Youngstown St.,youngstown-st,80,St. Bonaventure,st-bonaventure,84,164,True
6502463,2025-11-15,Marshall,marshall,78,Virginia,virginia,104,182,True
6504091,2025-11-15,Coppin St.,coppin-st,62,South Alabama,south-ala,72,134,True
6501696,2025-11-15,RIT,rochester-inst,64,Buffalo,buffalo,80,144,True
6506275,2025-11-15,St. Thomas (MN),st-thomas-mn,84,Southeast Mo. St.,southeast-mo-st,72,156,False
6502132,2025-11-15,Defiance,defiance,47,Oakland,oakland,113,160,True
6502396,2025-11-15,New College (FL),new-college-fl,67,North Florida,north-florida,122,189,True
6503010,2025-11-15,ETSU,east-tenn-st,78,North Ala.,north-ala,74,152,False
6503111,2025-11-15,Southeastern La.,southeastern-la,68,Mississippi St.,mississippi-st,75,143,True
6504050,2025-11-15,Binghamton,binghamton,82,Longwood,longwood,90,172,True
6506242,2025-11-15,Sacred Heart,sacred-heart,64,Queens (NC),queens-nc,81,145,True
6503552,2025-11-15,Syracuse,syracuse,80,Drexel,drexel,50,130,False
6503324,2025-11-15,Manhattan,manhattan,56,Hawaii,hawaii,86,142,True
6504449,2025-11-15,Wright St.,wright-st,92,Radford,radford,59,151,False
6502526,2025-11-15,Maryland,maryland,89,Marquette,marquette,82,171,False
6501514,2025-11-15,Princeton,princeton,57,Kansas,kansas,76,133,True
6502356,2025-11-15,Miami (OH),miami-oh,76,Air Force,air-force,61,137,False
6502332,2025-11-15,Wofford,wofford,94,Bellarmine,bellarmine,86,180,False
6502118,2025-11-15,Idaho,idaho,67,UC San Diego,uc-san-diego,75,142,True
6506394,2025-11-15,Nevada,nevada,83,Santa Clara,santa-clara,98,181,True
6506345,2025-11-15,Champion Chris.,champion-bapt,64,Southern U.,southern-u,129,193,True
6501493,2025-11-15,Grand Canyon,grand-canyon,64,Saint Louis,saint-louis,78,142,True
6530207,2025-11-15,Bryan,bryan,53,Lipscomb,lipscomb,98,151,True
6503249,2025-11-15,Central Penn,central-penn,50,American,american,115,165,True
6504749,2025-11-15,Eastern,eastern,54,Rider,rider,86,140,True
6504514,2025-11-15,FDU,fdu,81,NJIT,njit,93,174,True
6505314,2025-11-15,UTEP,utep,51,Utah St.,utah-st,75,126,True
6501282,2025-11-15,Pacific,pacific,85,Cal St. Fullerton,cal-st-fullerton,73,158,False
6503167,2025-11-15,North Dakota,north-dakota,76,UC Riverside,uc-riverside,74,150,False
6505753,2025-11-15,Nicholls,nicholls-st,79,Murray St.,murray-st,99,178,True
6505731,2025-11-15,Oklahoma,oklahoma,99,Nebraska,nebraska,105,204,True
6502522,2025-11-15,Texas Southern,texas-southern,67,Texas St.,texas-st,77,144,True
6503664,2025-11-15,Jackson St.,jackson-st,51,Louisiana Tech,louisiana-tech,68,119,True
6505281,2025-11-15,Missouri St.,missouri-st,49,UT Arlington,texas-arlington,67,116,True
6506450,2025-11-15,Bowling Green,bowling-green,87,Davidson,davidson,91,178,True
6501216,2025-11-15,BYU,byu,84,UConn,uconn,86,170,True
