rank,team,conference,record,adj_o,adj_o_rank,adj_d,adj_d_rank,barthag,barthag_rank,efg_pct,efg_pct_d,to_pct,to_pct_d,conf_record,sos,raw_o,raw_d,adj_o_no_opp,adj_d_no_opp,off_ftrate,def_ftrate,adj_tempo,est_ppg,est_opp_ppg,est_total,wins,losses,games
311,Central Michigan,MAC,3-6,102.36970619961477,259,114.40141414425797,335,0.21790619658586474,311,9.581858544641669,20.418141455358334,5.358744358728098,12.641255641271902,0-0,0.40634346294613294,105.39808318872193,107.6959395729335,103.60344943055087,104.79591002704969,107.36714697018769,137.7470337457028,66.89297299363122,68.47813992176792,76.52650706785069,145.0046469896186,3,6,9
312,Bryant,AE,3-7,97.33490262935373,342,108.79852725130637,205,0.21748012419847426,312,13.249335315207684,16.750664684792316,8.708570739388849,7.291429260611152,0-0,0.47496725258267664,106.11780464429134,103.78958757852067,98.96022161311163,105.30993129073748,95.09724140085682,98.6440941200763,66.58008330355224,64.80565925405519,72.43815007695777,137.24380933101295,3,7,10
313,Oral Roberts,Sum,4-7,102.27477069812372,261,114.81126166382192,338,0.20920810183371108,313,11.6272391230671,19.372760876932904,5.976754924629408,10.02324507537059,0-0,0.48314323816609756,111.04160613000823,106.74707750554154,102.76230352178709,104.81674243147572,98.54928342611183,109.11734524230299,70.56615996795469,72.17137829769683,81.01789856691961,153.18927686461643,4,7,11
314,Morehead St.,OVC,3-7,100.75389085259141,295,113.2338198072224,314,0.20703327463852134,314,13.017329577665793,17.982670422334202,9.017329577665796,10.9826704223342,0-0,0.46521150873341427,109.89244240728644,105.50043693669357,99.76023608681005,105.68843038726617,101.15966774398936,111.9098934305961,67.9550741222704,68.4673812099499,76.94812618147608,145.415507391426,3,7,10
315,Lafayette,Pat,3-8,98.87572135465982,326,111.15489792190365,267,0.2064921047606694,315,11.009920767626417,19.990079232373585,7.753105175999993,10.246894824000004,0-0,0.38047249011121237,106.22702517962247,109.4145274145216,104.17964134990649,110.82500323257703,98.90728366749725,117.20473950704336,68.44989757110962,67.6803299899604,76.0854137728145,143.7657437627749,3,8,11
316,Cal St. Fullerton,BW,3-7,99.57053204641853,316,111.98493729959552,286,0.20566962672505595,316,9.329968940741892,22.670031059258108,5.001060535786856,14.998939464213144,0-2,0.46394370839194093,106.83193747749243,106.1375930317178,103.52578714355748,103.70197969279454,0.0,0.0,75.40318851524118,75.0793559845896,84.44021338068865,159.51956936527824,3,7,10
317,Little Rock,OVC,2-8,101.24789907847413,277,113.99864163790664,326,0.20358000033705423,317,11.91544551871968,19.084554481280318,8.915445518719679,11.08455448128032,0-0,0.4966984954702256,107.36425204370826,104.93523734460786,99.30658530669909,105.46161593923048,104.15670976718559,135.87025242535722,65.53083609356072,66.34859479328867,74.70426300062228,141.05285779391096,2,8,10
318,Northern Illinois,MAC,3-6,102.51483756618265,255,115.50594813371444,342,0.20227810084108255,318,9.363092147578211,19.63690785242179,5.232453073484712,12.76754692651529,0-0,0.4809590935262506,106.15666707269463,104.5676944714022,103.42083541925685,104.56728434172213,105.04817322166615,119.16227840510585,68.50280081932226,70.22553498821385,79.12480958450809,149.35034457272195,3,6,9
319,Eastern Illinois,OVC,2-6,98.80349653057351,328,111.32575656577421,275,0.20225366235904668,319,11.884092051870093,18.115907948129905,8.401674391128108,11.598325608871894,0-1,0.5009471188850573,109.24591766236854,103.4775371535459,100.37664915859465,105.0719957543223,101.84904568122548,119.64484859821695,67.15800161169325,66.35445379241185,74.76415338867236,141.1186071810842,2,6,8
320,UMass Lowell,AE,3-7,100.79212257083161,294,113.69239260470376,321,0.20020440720461496,320,12.946850046557374,18.053149953442624,8.02026925514088,7.97973074485912,0-0,0.4350611517383342,107.13858408060284,103.96588615808078,99.55855661135055,105.54172636809463,98.1625777730659,125.6928191588176,70.87403464798855,71.43544387329429,80.57838572678492,152.0138296000792,3,7,10
321,West Georgia,ASun,5-4,99.42878217797443,320,112.5640217129451,295,0.19357812060705476,321,13.165279818089896,16.834720181910104,6.73470811410123,11.265291885898769,0-0,0.43354596741298485,106.23962866291235,106.51541080442578,101.66515940384997,106.13051661101491,100.5401474922388,106.39562255893487,68.75318397917451,68.36045353907544,77.39134894265909,145.75180248173453,5,4,9
322,Cleveland St.,Horz,3-8,102.78478433515498,250,116.45842023952194,349,0.1921166135049769,322,9.643059018739375,21.35694098126062,5.574248138631823,14.425751861368175,0-2,0.418693756122642,109.13661152849474,107.98489471539159,103.44900265344272,105.85586271320251,93.32929014443681,120.43626433037184,71.19707773895753,73.17976280692014,82.91499199149428,156.0947547984144,3,8,11
323,Prairie View A&M,SWAC,4-5,99.45766507765349,319,112.87722403900014,306,0.18915052010638295,323,13.611184163584648,17.388815836415354,8.326428143676091,9.673571856323905,0-0,0.3903158588169105,109.35662153101089,105.06800905822375,100.03316255074341,105.6024454919932,95.69175345450257,106.89404874611924,72.14197386571156,71.75072274776771,81.43185746655617,153.18258021432388,4,5,9
324,Mercyhurst,NEC,4-6,98.92363978927119,325,112.27675881283892,289,0.18906233122651,324,14.052965744891269,16.94703425510873,9.170642543767487,8.829357456232513,0-0,0.3687417267418853,105.95155032943579,108.23424348051732,102.10940843437838,111.301701296318,75.68454645492258,98.95126893483214,64.66971748769167,63.973638380263424,72.6090627285999,136.58270110886332,4,6,10
325,Florida A&M,SWAC,1-5,99.16763399652794,321,112.88727891761077,308,0.18389949491317256,325,10.484386899345635,19.515613100654363,7.652248080820368,11.34775191917963,0-0,0.56168983186547,113.0965730977563,103.91816869653921,100.49740395280341,105.02782280188545,88.77666740054285,110.03294732133374,71.06211906804656,70.4706221475773,80.22009255711038,150.69071470468768,1,5,6
326,Albany,AE,3-7,100.08691927591825,309,114.00909668648401,327,0.18276115582458594,326,11.524757939490131,19.475242060509867,7.848575154552239,8.15142484544776,0-0,0.4190466893425386,108.22245011502665,104.35618523860664,103.81253719809786,109.60105308465937,0.0,0.0,67.81011971639641,67.8690597814532,77.30970495068695,145.17876473214017,3,7,10
327,Southern Utah,WAC,4-7,98.86596163107498,327,112.94498470982326,309,0.17783835016305632,327,8.090259352362729,22.90974064763727,3.8517721906887705,14.148227809311226,0-0,0.39892182615406585,109.59189779650315,106.22101083882194,106.5567590555818,105.64492307044124,83.48437674207295,120.04055693755707,71.24950387089379,70.44150715932913,80.47274125280592,150.91424841213507,4,7,11
328,Howard,MEAC,6-5,98.600127962979,332,112.68057105541008,300,0.17725292101916965,328,16.216324096854002,14.783675903145996,8.522075108276379,5.477924891723623,0-0,0.260928755636059,103.79831349006496,108.74745145482485,96.96624326136624,106.79220606209523,92.39277563163373,115.02171496047795,69.51692205537809,68.54377410252717,78.33206475214436,146.87583885467154,6,5,11
329,Air Force,MWC,3-8,97.13533585013332,343,111.24420115849921,272,0.1736954971147429,329,5.3001647466248185,25.699835253375177,2.3001647466248194,17.699835253375184,0-0,0.385099750159827,104.51944402946388,109.48269234988446,108.62903561106081,105.82828755847648,0.0,0.0,65.0161472429829,63.15365298128863,72.32669362448992,135.48034660577855,3,8,11
330,Alcorn St.,SWAC,1-9,99.66267798058512,314,114.26842015952097,333,0.17182780319151636,330,8.82334215178927,21.176657848210734,7.772648161080871,10.22735183891913,0-0,0.6517437524279526,110.49524890550944,102.55361582907274,104.90088369940034,108.17187935713555,103.4344566504776,111.10745938586008,71.31990908059439,71.07933132303886,81.49613336560193,152.5754646886408,1,9,10
331,Arkansas Pine Bluff,SWAC,1-9,98.61088791475738,331,113.18007245471918,313,0.1701334240163299,331,10.816730143314556,20.183269856685445,7.766790988698794,10.233209011301206,0-0,0.687948372680222,112.82838745771319,103.19570180515441,98.44519165052121,101.85740474370681,95.93337610884409,114.45152192054417,73.55868181257544,72.5368692737718,83.25376937220922,155.790638645981,1,9,10
332,Southern Indiana,OVC,3-7,98.16581827246401,337,112.67853083843943,299,0.16999967394391075,332,11.86210232742933,19.137897672570666,7.862102327429333,12.137897672570668,0-0,0.3411763162569955,106.27605741345936,109.21753565563469,98.9411004043749,106.75213272137357,83.81512447536689,105.89764428181327,71.53068401221071,70.21868127647724,80.59972384364552,150.81840512012275,3,7,10
333,North Carolina A&T,CAA,4-4,97.92182747314095,338,112.60474148062838,297,0.16704520100461287,333,9.524745047087372,19.47525495291263,3.631810812337998,14.368189187662002,0-0,0.3028884938960921,102.56069012668586,110.56350081823037,101.56486254999747,105.14484887235206,0.0,0.0,70.68505943364859,69.21610194790452,79.59472844068851,148.81083038859305,4,4,8
334,VMI,SC,5-7,100.92293303083507,290,116.38824540604324,348,0.16251879929359525,334,10.94991364907326,20.05008635092674,5.789317198627497,12.210682801372503,0-0,0.3392283963879204,106.90318330099697,108.94111366662906,105.18600517264244,110.6336713195002,98.2542225648868,109.62888802728565,67.52566636108708,68.14888304022503,78.59193827640802,146.74082131663306,5,7,12
335,New Hampshire,AE,3-7,96.13670077126193,348,111.28529669814449,274,0.1567317998355119,335,10.81375200175115,18.186247998248852,7.1174915224479065,8.882508477552093,0-0,0.40930705766480074,108.23999287672663,106.85504209235691,103.27267537947861,109.8464572162373,68.25249429339078,108.12141203592878,68.23933561740232,65.60304589079924,75.94034710666875,141.543392997468,3,7,10
336,North Florida,ASun,2-7,100.50396222742272,302,116.35498417635698,347,0.15654558536253826,336,8.1247754966938,22.8752245033062,5.721792058952868,12.27820794104713,0-0,0.45221079922311375,110.52634848746298,103.00455870522418,106.14850850717588,107.82907874109209,99.12020889154557,113.20660088723844,71.9254197437442,72.28789669116792,83.68881076161189,155.9767074527798,2,7,9
337,North Dakota,Sum,3-8,96.5741041333794,346,111.88465461137332,283,0.1554716182347201,337,10.657730788704542,21.342269211295463,4.717739323140907,11.28226067685909,0-0,0.4413980391842724,108.19821368752227,107.58733292443802,99.38689582212254,102.49596348818015,97.95851905953977,104.81366424772098,70.33674647345977,67.9270827833101,78.69602585670776,146.62310864001785,3,8,11
338,Georgia St.,SB,1-9,94.01570448891407,360,109.38174804377051,217,0.14919924782632732,338,6.775127310195394,23.224872689804606,4.444144642342955,13.555855357657045,0-0,0.4898622034315864,107.1116399338604,105.21493478449149,101.63067890839052,104.27432598774382,0.0,0.0,70.79213750393387,66.55572679708418,77.43367747935253,143.9894042764367,1,9,10
339,Chicago St.,NEC,1-9,100.70229184356606,296,117.18979658757186,352,0.14884333059732707,339,9.204798521027033,21.795201478972963,7.911938425050409,10.08806157494959,0-0,0.6196339034219847,111.79567536038789,102.74514898695776,104.31267063336195,108.84132554575625,104.49682886915362,120.27242101610601,68.47221040753213,68.95308515633361,80.24244409560112,149.19552925193472,1,9,10
340,New Haven,NEC,5-5,95.00959519732356,356,110.61582788152592,252,0.14817577683707947,340,13.388211281866983,17.611788718133017,7.88900822970114,10.110991770298858,0-0,0.38704504963984365,107.83645666663755,104.57179009981976,103.08479750852212,110.37745826994794,87.04339146601785,103.28814776767084,64.58177205932675,61.35888020482456,71.43766182398427,132.79654202880883,5,5,10
341,Stonehill,NEC,2-8,95.99563158975462,349,111.86350910030771,281,0.14688644070664933,341,11.203203035601717,19.796796964398286,7.844507138832553,10.155492861167446,0-0,0.39333022231341747,105.392798514792,107.28735374536171,98.60357562456873,107.16849388291186,101.38704715830335,111.84389079635451,67.58267204492957,64.87641287476268,75.6003484932109,140.47676136797358,2,8,10
342,Army,Pat,4-7,99.47869822899884,318,116.10265611221737,345,0.14466045881875175,342,10.861960673515249,20.13803932648475,5.955665667394918,12.044334332605082,0-0,0.391775214014987,107.70465954443836,108.00200559867005,104.18859725179743,110.9219420165206,99.93990122387588,122.6751265599334,67.56017380498702,67.20798142245016,78.43915626162044,145.6471376840706,4,7,11
343,Maryland Eastern Shore,MEAC,4-9,95.05029791614933,355,111.10117907158778,265,0.1425336627677047,343,12.625092739389785,19.374907260610215,8.079096982813567,6.920903017186431,0-0,0.461367499451574,108.56987031238504,105.33373593107403,102.11710394026603,109.40171952721519,79.80300912805835,104.41816560535172,62.072222930126436,58.99983281826153,68.96297155131495,127.96280436957647,4,9,13
344,UMKC,Sum,1-8,95.68256982306005,350,111.86865080968806,282,0.14217680147604317,344,8.047295655007439,22.952704344992558,4.373497184792441,11.62650281520756,0-0,0.48479942134676485,109.05090442040667,106.36485568890838,99.63022755297769,101.50793747962979,81.87987171272431,102.15097925565797,69.21066576597347,66.22254359653229,77.42503800879719,143.6475816053295,1,8,9
345,Loyola MD,Pat,4-7,101.35274483847715,273,118.51614379453144,358,0.14196240441382646,345,10.369722099469213,20.630277900530785,5.8679265459449175,12.132073454055083,0-0,0.2985917774523006,103.05130102755156,109.50984789743528,102.95031368782402,110.57195059399066,74.63960798402127,106.94510814703443,68.43449963474565,69.36024379629234,81.10592999218325,150.4661737884756,4,7,11
346,NJIT,AE,3-7,94.87582671795153,357,111.19283608343028,270,0.1388331313146418,346,11.798208961962398,19.201791038037598,6.561558813660456,9.438441186339544,0-0,0.4710722341269243,106.52973467767042,107.34539258255302,99.49550038867719,107.01170035452152,83.4189781217645,122.6729130124176,69.71880019763572,66.14628806534371,77.52231122309134,143.66859928843505,3,7,10
347,Rider,MAAC,1-8,94.46216644571919,358,110.85962663989605,256,0.1369623987563894,347,6.710400052587856,22.289599947412142,5.515777982113614,14.484222017886383,0-2,0.5036541779617225,109.09534535156453,104.81055941857589,104.87176075542247,108.12003265612279,93.62782465534626,113.45050846327848,66.8241586514625,63.12354797129596,74.08101278626313,137.20456075755908,1,8,9
348,IU Indy,Horz,3-8,101.02458679118634,286,118.75176432753224,361,0.13479389240608683,348,8.287424704751977,22.71257529524802,4.251900210714849,15.74809978928515,0-2,0.39497902776644733,105.89992597326518,107.84889011402565,102.58451962349345,105.79585786695112,111.46151616843629,114.51752279733606,79.10080689425143,79.91126331341174,93.93360378423785,173.84486709764957,3,8,11
349,Maine,AE,0-11,92.46837370795137,364,108.83759705249929,206,0.13303494983766215,349,8.684349641680818,22.315650358319182,6.645720104019321,9.35427989598068,0-0,0.5005212016977537,107.14661749746911,106.76602220231416,99.47329145707887,107.25242410190565,76.09110192449458,84.60181040792827,64.7274758417778,59.85244425309904,70.44782933892795,130.300273592027,0,11,11
350,Stetson,ASun,3-8,96.94002060933148,344,114.96420798209165,340,0.12335057953228265,350,8.54044845033924,22.45955154966077,4.521466454396247,13.478533545603751,0-0,0.4407359826667157,105.80531430636884,106.61017408958006,101.43697803419026,105.20050988219656,94.54519470365902,110.90997960404673,67.27349470160009,65.21493962834865,77.34044036556894,142.5553799939176,3,8,11
351,North Carolina Central,MEAC,3-9,95.58993282505445,353,114.18152111555067,332,0.11468009582281417,351,11.186538929018992,17.81346107098101,6.780272880824512,7.219727119175488,0-0,0.48490000189795895,112.24717789456987,103.659340038268,98.61737579610538,105.32137556720272,101.66559865576478,123.01218155853545,67.04460987621712,64.08789754349577,76.55255538265142,140.6404529261472,3,9,12
352,Saint Francis,NEC,2-8,95.6553094699349,351,114.55067836545932,336,0.11174290681983454,352,8.786213302111827,22.213786697888175,6.509127075163821,11.490872924836177,0-0,0.46813718790655223,108.85702085458018,104.84422362016272,103.76430464826146,109.99232419621548,99.20289503265089,118.30904602395363,71.35536882319484,68.25519887124047,81.73805903714515,149.9932579083856,2,8,10
353,Binghamton,AE,3-7,97.68278464463884,341,117.10612208578436,351,0.11050580300261009,353,10.527978951701908,20.472021048298096,5.570750333317659,10.429249666682342,0-0,0.2676742224160488,102.92236029430983,110.73998554695486,97.3962350183765,107.44131245461524,79.61745446124827,110.2492437366889,66.05675026362613,64.5260731032648,77.3564986096237,141.8825717128885,3,7,10
354,Canisius,MAAC,4-6,95.55947075173677,354,114.65658290950937,337,0.10956273222185318,354,9.116333940079143,21.88366605992086,4.723243116551328,15.276756883448673,0-2,0.38669754503069986,104.81317507746407,108.6706081317398,103.38361876149484,109.39754603464046,0.0,0.0,64.5325480797128,61.666961407583614,73.9908144926349,135.6577759002185,4,6,10
355,Western Illinois,OVC,3-7,98.2131996525186,336,118.1026687104135,355,0.10709560992819803,355,8.757357207770582,22.242642792229418,5.493589345317342,14.506410654682655,0-0,0.34197141521671937,106.32139159583383,106.18308729716092,102.18099993990457,109.46196618258158,102.79793878463819,106.39583110506248,65.76354952346226,64.58848619206094,77.66850702590335,142.2569932179643,3,7,10
356,Louisiana Monroe,SB,3-7,96.65005107859866,345,116.32749174586198,346,0.10611100240949438,356,6.431608456751708,23.568391543248293,3.3986714714765207,14.60132852852348,0-0,0.33325640255902395,104.1524328462532,108.94690851587767,104.74630646113754,107.69835061173725,92.61188882724824,109.0634342005057,71.095592865604,68.71392681923882,82.70371992240713,151.41764674164597,3,7,10
357,Delaware St.,MEAC,3-8,92.56662066705252,363,111.50361285922116,278,0.10522452542177453,357,12.267204809867273,17.73279519013273,7.008868711564011,7.991131288435988,0-0,0.32133880673375237,106.10390024380442,107.90431970155655,96.46210511760627,106.88978087364535,71.1204021039224,110.71351678315891,68.16167090664447,63.094955348478294,76.00272564612125,139.09768099459956,3,8,11
358,Niagara,MAAC,2-7,94.26601983719743,359,113.57387842180034,319,0.10500345001909304,358,7.993542433533351,22.00645756646665,4.556381064937884,15.443618935062116,0-2,0.388411751437385,104.82271416763948,108.86054063240047,100.05094313954358,106.17242416353095,86.82178181431945,126.55844221844507,65.43795661851324,61.685757167064345,74.32042529162067,136.006182458685,2,7,9
359,Fairleigh Dickinson,NEC,2-7,97.71599663473589,339,118.65834644622933,360,0.09681678521570929,359,9.00318840328532,21.99681159671468,5.8562427565400785,12.143757243459921,0-0,0.37974283770212686,107.99479644195176,106.67621060979612,99.0832305041527,106.31249991751764,88.2846378918114,106.76403316485838,69.41450206859315,67.82907250536516,82.36610034847628,150.19517285384143,2,7,9
360,South Carolina St.,MEAC,0-10,93.71071599370669,361,114.09859908966517,330,0.09416744367076244,360,8.478161071366483,21.52183892863352,6.022434660915149,7.977565339084851,0-0,0.5060123956284557,109.76498758003683,107.99312357425246,96.08558079213164,102.90138168739568,85.6015777696612,118.4593770293874,70.86513367309631,66.40822415495589,80.85612476402147,147.26434891897736,0,10,10
361,The Citadel,SC,3-7,99.52765038177179,317,121.47884053080287,365,0.0917874496930271,361,6.657296537173976,24.34270346282602,3.5367407593185236,14.463259240681479,0-0,0.25465460666426226,103.74289943038157,109.61141679063597,105.045794004098,110.0318979898558,0.0,0.0,65.56549688348419,65.25579850926562,79.64820540231628,144.9040039115819,3,7,10
362,Gardner Webb,BSth,0-11,95.60384103059957,352,117.36822980397766,353,0.08637771855117506,362,4.651343530377303,25.348656469622693,2.3747958562071494,13.625204143792851,0-0,0.5291055145215285,109.9617037551487,106.06175435753678,104.07652998905304,103.92705890158882,96.9680477847122,122.0542683926678,72.91876422558217,69.71313943170328,85.58346276650192,155.29660219820522,0,11,11
363,Morgan St.,MEAC,1-8,96.45068569078725,347,119.19016889496291,364,0.08058560464983584,363,8.090375039461495,19.909624960538505,5.4438905786931775,8.556109421306822,0-0,0.32944875431610376,104.29338658192668,109.97895005209025,96.13809054202181,106.41586087365035,0.0,0.0,69.51301071110106,67.04577547516736,82.85267487053501,149.89845034570237,1,8,9
364,Coppin St.,MEAC,2-11,92.96131007604498,362,118.30323927520246,356,0.05884066152929608,364,6.696282590143683,24.303717409856322,4.3443993258563305,9.65560067414367,0-0,0.5043832798182474,107.96186293686283,105.73407945685017,102.14048771715031,109.29052732951476,88.3731996092266,122.39392412945448,69.83090253229928,64.91572183195147,82.61221971081942,147.5279415427709,2,11,13
365,Mississippi Valley St.,SWAC,1-9,90.2586185932874,365,118.89656499760972,362,0.04034484120816014,365,3.3794890627043075,28.620510937295684,2.2517897226648675,15.748210277335133,0-0,0.4860409544474396,108.35135284171344,106.58972498138667,104.73458580875649,108.82805496277086,107.81814125976936,123.04978920088998,68.9116204745777,62.19867669060284,81.9335496284624,144.13222631906524,1,9,10
