home_team,away_team,actual_total,minimum_line,sim_mean,hit_rate,cushion,hit_over
UCLA,Eastern Wash.,154,133.0,145.15947673423344,79.75,12.159476734233436,True
California Baptist,USC Upstate,162,153.5,165.4168106609953,80.77,11.91681066099531,True
Saint Mary's (CA),St. Thomas (MN),142,144.5,156.5514413018103,85.87,12.051441301810314,False
LMU (CA),Lincoln (CA),191,125.0,136.99630400251385,64.08,11.996304002513853,True
Portland,Willamette,203,137.5,149.63385563658582,69.74000000000001,12.133855636585821,True
UC Irvine,Bethesda (CA),174,128.5,140.65531553731182,61.99,12.155315537311822,True
UC Riverside,La Sierra,139,135.5,147.49562240500399,77.96,11.995622405003985,True
San Francisco,UC Santa Cruz,151,135.0,146.79008983521106,77.63,11.790089835211063,True
Seattle U,Denver,157,148.0,159.89169927125513,83.61,11.891699271255135,True
CSUN,Nobel,157,124.5,136.28294308655393,74.67,11.782943086553928,True
California,CSU Bakersfield,147,138.0,150.00975883450246,82.56,12.009758834502463,True
Washington,Ark.-Pine Bluff,144,138.0,149.77319795663632,82.42,11.773197956636324,True
Cal St. Fullerton,Caltech,218,140.0,151.7892804749711,67.57,11.789280474971093,True
Oregon St.,North Dakota St.,132,139.5,151.6957623127884,71.00999999999999,12.19576231278839,False
Southern California,Cal Poly,158,160.0,172.10175759550896,78.17,12.101757595508957,False
Austin Peay,Bryan,175,138.0,149.84335924790906,97.45,11.843359247909063,True
Illinois,Jackson St.,168,153.0,165.13575980720194,78.08,12.135759807201936,True
South Dakota,Utah Tech,160,151.5,163.57030117609185,69.53,12.070301176091846,True
TCU,New Orleans,152,148.5,160.56913589158756,73.29,12.069135891587564,True
Milwaukee,Hampton,176,149.0,161.12391049158057,73.9,12.123910491580574,True
UCF,Hofstra,160,150.0,161.83005599280847,87.38,11.830055992808468,True
Southern Ill.,McKendree,125,136.0,147.80221389881427,74.15,11.802213898814273,False
Fresno St.,Fresno Pacific,139,147.5,159.6841645150621,83.97,12.184164515062093,False
Northern Colo.,Colorado Col.,148,140.5,152.60583832397842,89.59,12.105838323978418,True
St. Bonaventure,Bradley,132,143.5,155.39488431754106,84.97,11.894884317541056,False
Louisville,South Carolina St.,149,155.0,167.22807215345978,80.88,12.228072153459777,False
Sam Houston,LeTourneau,154,128.0,139.84053881000938,75.87,11.840538810009377,True
Utah,San Jose St.,159,149.0,160.80532375492794,71.82,11.80532375492794,True
UTEP,UT Permian Basin,154,130.0,141.7744537194106,68.17999999999999,11.774453719410587,True
Colorado,Montana St.,162,150.5,162.71908032108738,80.33,12.219080321087375,True
Utah St.,Westminster (UT),164,139.5,151.69546451399734,73.55000000000001,12.195464513997337,True
South Dakota St.,Merrimack,141,140.0,151.816294041256,69.64,11.816294041255986,True
Pepperdine,LIFE Pacific,168,144.5,156.38322829321416,71.03,11.88322829321416,True
Montana,Northwest Indian,147,139.5,151.47413289938225,68.71000000000001,11.974132899382255,True
Weber St.,West Coast Baptist,168,137.5,149.36128388668422,69.65,11.86128388668422,True
Colorado St.,UIW,162,136.0,147.96518951906805,83.17,11.965189519068048,True
Grambling,Huston-Tillotson,138,134.5,146.3936317539808,80.30000000000001,11.893631753980799,True
Washington St.,Idaho,164,157.5,169.5139379221112,76.52,12.01393792211121,True
Boise St.,Hawaii Pacific,157,141.0,153.20048418545028,75.39,12.200484185450279,True
Xavier,Marist,128,136.5,148.42908474323093,72.2,11.92908474323093,False
Grand Canyon,Purdue Fort Wayne,161,147.5,159.7368297886086,76.6,12.236829788608588,True
Gonzaga,Texas Southern,141,155.0,167.14382872462576,71.61999999999999,12.143828724625763,False
North Texas,N.M. Highlands,142,126.0,138.14510526993348,78.82000000000001,12.145105269933481,True
Oklahoma,Saint Francis,168,154.0,166.1845706257578,81.93,12.1845706257578,True
Wyoming,Northern St.,174,135.0,147.16480189479026,78.10000000000001,12.164801894790259,True
A&M-Corpus Christi,Trinity (TX),139,124.0,136.16442674652282,75.03,12.164426746522821,True
Towson,Loyola Maryland,123,139.0,150.8720228651654,68.84,11.872022865165405,False
BYU,Villanova,137,153.0,164.87497806624648,79.97999999999999,11.874978066246484,False
Abilene Christian,McMurry,147,128.0,139.98803966818596,75.94999999999999,11.988039668185962,True
